target,year,title,source,t_x,t_y,ab_x,ab_y,k_x,k_y
959,2008,framework. interact cost. inform visual.,1840,-4.94990620545,9.14064223335,-3.20588787867,3.92783858357,8.51719656396,5.49155323873,
959,2008,framework. interact cost. inform visual.,1635,-4.94990620545,9.14064223335,-3.20588787867,3.92783858357,8.51719656396,5.49155323873,
959,2008,framework. interact cost. inform visual.,1355,-4.94990620545,9.14064223335,-3.20588787867,3.92783858357,8.51719656396,5.49155323873,
959,2008,framework. interact cost. inform visual.,1466,-4.94990620545,9.14064223335,-3.20588787867,3.92783858357,8.51719656396,5.49155323873,
959,2008,framework. interact cost. inform visual.,1230,-4.94990620545,9.14064223335,-3.20588787867,3.92783858357,8.51719656396,5.49155323873,
959,2008,framework. interact cost. inform visual.,1452,-4.94990620545,9.14064223335,-3.20588787867,3.92783858357,8.51719656396,5.49155323873,
959,2008,framework. interact cost. inform visual.,1101,-4.94990620545,9.14064223335,-3.20588787867,3.92783858357,8.51719656396,5.49155323873,
959,2008,framework. interact cost. inform visual.,1213,-4.94990620545,9.14064223335,-3.20588787867,3.92783858357,8.51719656396,5.49155323873,
959,2008,framework. interact cost. inform visual.,1352,-4.94990620545,9.14064223335,-3.20588787867,3.92783858357,8.51719656396,5.49155323873,
959,2008,framework. interact cost. inform visual.,1464,-4.94990620545,9.14064223335,-3.20588787867,3.92783858357,8.51719656396,5.49155323873,
959,2008,framework. interact cost. inform visual.,1357,-4.94990620545,9.14064223335,-3.20588787867,3.92783858357,8.51719656396,5.49155323873,
959,2008,framework. interact cost. inform visual.,1251,-4.94990620545,9.14064223335,-3.20588787867,3.92783858357,8.51719656396,5.49155323873,
959,2008,framework. interact cost. inform visual.,2526,-4.94990620545,9.14064223335,-3.20588787867,3.92783858357,8.51719656396,5.49155323873,
959,2008,framework. interact cost. inform visual.,1097,-4.94990620545,9.14064223335,-3.20588787867,3.92783858357,8.51719656396,5.49155323873,
959,2008,framework. interact cost. inform visual.,1330,-4.94990620545,9.14064223335,-3.20588787867,3.92783858357,8.51719656396,5.49155323873,
959,2008,framework. interact cost. inform visual.,2122,-4.94990620545,9.14064223335,-3.20588787867,3.92783858357,8.51719656396,5.49155323873,
959,2008,framework. interact cost. inform visual.,1096,-4.94990620545,9.14064223335,-3.20588787867,3.92783858357,8.51719656396,5.49155323873,
960,2008,balloon. focu. seamless multi-focus+context method. treemap.,1941,-6.66855800038,-0.226145879444,-8.81066177944,2.88933736081,4.55236304974,0.0975483268015,
960,2008,balloon. focu. seamless multi-focus+context method. treemap.,1851,-6.66855800038,-0.226145879444,-8.81066177944,2.88933736081,4.55236304974,0.0975483268015,
960,2008,balloon. focu. seamless multi-focus+context method. treemap.,1340,-6.66855800038,-0.226145879444,-8.81066177944,2.88933736081,4.55236304974,0.0975483268015,
960,2008,balloon. focu. seamless multi-focus+context method. treemap.,1747,-6.66855800038,-0.226145879444,-8.81066177944,2.88933736081,4.55236304974,0.0975483268015,
960,2008,balloon. focu. seamless multi-focus+context method. treemap.,2317,-6.66855800038,-0.226145879444,-8.81066177944,2.88933736081,4.55236304974,0.0975483268015,
960,2008,balloon. focu. seamless multi-focus+context method. treemap.,2133,-6.66855800038,-0.226145879444,-8.81066177944,2.88933736081,4.55236304974,0.0975483268015,
960,2008,balloon. focu. seamless multi-focus+context method. treemap.,1330,-6.66855800038,-0.226145879444,-8.81066177944,2.88933736081,4.55236304974,0.0975483268015,
960,2008,balloon. focu. seamless multi-focus+context method. treemap.,1498,-6.66855800038,-0.226145879444,-8.81066177944,2.88933736081,4.55236304974,0.0975483268015,
960,2008,balloon. focu. seamless multi-focus+context method. treemap.,1749,-6.66855800038,-0.226145879444,-8.81066177944,2.88933736081,4.55236304974,0.0975483268015,
961,2008,multipl experiment condit. graph. biolog context.,1355,-0.832384404217,-9.38120736525,-6.0596182597,4.51705315767,6.43627300734,-7.76490819361,
961,2008,multipl experiment condit. graph. biolog context.,1220,-0.832384404217,-9.38120736525,-6.0596182597,4.51705315767,6.43627300734,-7.76490819361,
961,2008,multipl experiment condit. graph. biolog context.,1224,-0.832384404217,-9.38120736525,-6.0596182597,4.51705315767,6.43627300734,-7.76490819361,
962,2008,cognit. theoret framework. inform visual.,1101,-3.53219695495,-21.1284330012,-3.03131830339,3.96237260143,8.51230894574,5.47954800428,
962,2008,cognit. theoret framework. inform visual.,1093,-3.53219695495,-21.1284330012,-3.03131830339,3.96237260143,8.51230894574,5.47954800428,
962,2008,cognit. theoret framework. inform visual.,1125,-3.53219695495,-21.1284330012,-3.03131830339,3.96237260143,8.51230894574,5.47954800428,
962,2008,cognit. theoret framework. inform visual.,1937,-3.53219695495,-21.1284330012,-3.03131830339,3.96237260143,8.51230894574,5.47954800428,
963,2008,effect. anim. trend visual.,2036,-1.71678303843,-16.3191113366,-3.31316610404,6.19111563204,9.08290320588,5.27303049319,
963,2008,effect. anim. trend visual.,1084,-1.71678303843,-16.3191113366,-3.31316610404,6.19111563204,9.08290320588,5.27303049319,
964,2008,emdialog. bring inform visual. museum.,1086,-1.61508681422,-22.5792103283,-9.17665849546,1.90802728866,5.20128067609,-15.1553635495,
964,2008,emdialog. bring inform visual. museum.,1455,-1.61508681422,-22.5792103283,-9.17665849546,1.90802728866,5.20128067609,-15.1553635495,
964,2008,emdialog. bring inform visual. museum.,1625,-1.61508681422,-22.5792103283,-9.17665849546,1.90802728866,5.20128067609,-15.1553635495,
964,2008,emdialog. bring inform visual. museum.,1333,-1.61508681422,-22.5792103283,-9.17665849546,1.90802728866,5.20128067609,-15.1553635495,
964,2008,emdialog. bring inform visual. museum.,1090,-1.61508681422,-22.5792103283,-9.17665849546,1.90802728866,5.20128067609,-15.1553635495,
965,2008,use. data transform. inform visual.,1343,7.54892785534,3.5050989207,-12.4536674269,1.80015506901,7.53205511676,-13.9236074908,
965,2008,use. data transform. inform visual.,1502,7.54892785534,3.5050989207,-12.4536674269,1.80015506901,7.53205511676,-13.9236074908,
965,2008,use. data transform. inform visual.,1222,7.54892785534,3.5050989207,-12.4536674269,1.80015506901,7.53205511676,-13.9236074908,
965,2008,use. data transform. inform visual.,1937,7.54892785534,3.5050989207,-12.4536674269,1.80015506901,7.53205511676,-13.9236074908,
965,2008,use. data transform. inform visual.,1643,7.54892785534,3.5050989207,-12.4536674269,1.80015506901,7.53205511676,-13.9236074908,
965,2008,use. data transform. inform visual.,2702,7.54892785534,3.5050989207,-12.4536674269,1.80015506901,7.53205511676,-13.9236074908,
965,2008,use. data transform. inform visual.,1093,7.54892785534,3.5050989207,-12.4536674269,1.80015506901,7.53205511676,-13.9236074908,
966,2008,explor. network. constraint-bas cooper. layout.,1737,5.05496816933,7.576010682,-5.41714183736,6.89653314137,6.70828989709,-9.40503402335,
966,2008,explor. network. constraint-bas cooper. layout.,1214,5.05496816933,7.576010682,-5.41714183736,6.89653314137,6.70828989709,-9.40503402335,
