target,year,title,source,t_x,t_y,ab_x,ab_y,k_x,k_y
1082,2007,taxonomi. clutter reduct. inform visualis.,1642,-1.23482310017,-22.6438004797,-10.5583802307,-2.36875412795,2.80715630141,-15.7776504048,
1082,2007,taxonomi. clutter reduct. inform visualis.,1937,-1.23482310017,-22.6438004797,-10.5583802307,-2.36875412795,2.80715630141,-15.7776504048,
1082,2007,taxonomi. clutter reduct. inform visualis.,1217,-1.23482310017,-22.6438004797,-10.5583802307,-2.36875412795,2.80715630141,-15.7776504048,
1082,2007,taxonomi. clutter reduct. inform visualis.,1371,-1.23482310017,-22.6438004797,-10.5583802307,-2.36875412795,2.80715630141,-15.7776504048,
1082,2007,taxonomi. clutter reduct. inform visualis.,1634,-1.23482310017,-22.6438004797,-10.5583802307,-2.36875412795,2.80715630141,-15.7776504048,
1082,2007,taxonomi. clutter reduct. inform visualis.,2074,-1.23482310017,-22.6438004797,-10.5583802307,-2.36875412795,2.80715630141,-15.7776504048,
1082,2007,taxonomi. clutter reduct. inform visualis.,1941,-1.23482310017,-22.6438004797,-10.5583802307,-2.36875412795,2.80715630141,-15.7776504048,
1082,2007,taxonomi. clutter reduct. inform visualis.,2199,-1.23482310017,-22.6438004797,-10.5583802307,-2.36875412795,2.80715630141,-15.7776504048,
1082,2007,taxonomi. clutter reduct. inform visualis.,2219,-1.23482310017,-22.6438004797,-10.5583802307,-2.36875412795,2.80715630141,-15.7776504048,
1082,2007,taxonomi. clutter reduct. inform visualis.,1747,-1.23482310017,-22.6438004797,-10.5583802307,-2.36875412795,2.80715630141,-15.7776504048,
1082,2007,taxonomi. clutter reduct. inform visualis.,1628,-1.23482310017,-22.6438004797,-10.5583802307,-2.36875412795,2.80715630141,-15.7776504048,
1082,2007,taxonomi. clutter reduct. inform visualis.,2227,-1.23482310017,-22.6438004797,-10.5583802307,-2.36875412795,2.80715630141,-15.7776504048,
1082,2007,taxonomi. clutter reduct. inform visualis.,2407,-1.23482310017,-22.6438004797,-10.5583802307,-2.36875412795,2.80715630141,-15.7776504048,
1082,2007,taxonomi. clutter reduct. inform visualis.,1460,-1.23482310017,-22.6438004797,-10.5583802307,-2.36875412795,2.80715630141,-15.7776504048,
1082,2007,taxonomi. clutter reduct. inform visualis.,1308,-1.23482310017,-22.6438004797,-10.5583802307,-2.36875412795,2.80715630141,-15.7776504048,
1083,2007,adaptivitre. tree visual. tournament-styl.,1753,-4.83299512227,-13.7670826154,-10.4854001055,-2.42650272527,5.20128067609,-15.1553635495,
1083,2007,adaptivitre. tree visual. tournament-styl.,1750,-4.83299512227,-13.7670826154,-10.4854001055,-2.42650272527,5.20128067609,-15.1553635495,
1083,2007,adaptivitre. tree visual. tournament-styl.,2220,-4.83299512227,-13.7670826154,-10.4854001055,-2.42650272527,5.20128067609,-15.1553635495,
1083,2007,adaptivitre. tree visual. tournament-styl.,1255,-4.83299512227,-13.7670826154,-10.4854001055,-2.42650272527,5.20128067609,-15.1553635495,
1084,2007,statist data graphic.,2036,11.6565481163,7.2813642965,-9.38491644677,-0.385806262533,9.08622227687,5.28630327764,
1084,2007,statist data graphic.,1841,11.6565481163,7.2813642965,-9.38491644677,-0.385806262533,9.08622227687,5.28630327764,
1084,2007,statist data graphic.,1753,11.6565481163,7.2813642965,-9.38491644677,-0.385806262533,9.08622227687,5.28630327764,
1085,2007,navig techniqu.,1466,-8.65792509049,-1.25673844593,-10.615307364,-1.38163632832,8.80293120623,6.24951759592,
1085,2007,navig techniqu.,1358,-8.65792509049,-1.25673844593,-10.615307364,-1.38163632832,8.80293120623,6.24951759592,
1085,2007,navig techniqu.,1336,-8.65792509049,-1.25673844593,-10.615307364,-1.38163632832,8.80293120623,6.24951759592,
1085,2007,navig techniqu.,1747,-8.65792509049,-1.25673844593,-10.615307364,-1.38163632832,8.80293120623,6.24951759592,
1085,2007,navig techniqu.,1483,-8.65792509049,-1.25673844593,-10.615307364,-1.38163632832,8.80293120623,6.24951759592,
1085,2007,navig techniqu.,2035,-8.65792509049,-1.25673844593,-10.615307364,-1.38163632832,8.80293120623,6.24951759592,
1085,2007,navig techniqu.,1235,-8.65792509049,-1.25673844593,-10.615307364,-1.38163632832,8.80293120623,6.24951759592,
1085,2007,navig techniqu.,1753,-8.65792509049,-1.25673844593,-10.615307364,-1.38163632832,8.80293120623,6.24951759592,
1085,2007,navig techniqu.,1330,-8.65792509049,-1.25673844593,-10.615307364,-1.38163632832,8.80293120623,6.24951759592,
1086,2007,inform visual. data. everyday life.,1357,7.49878510084,3.38036289252,-8.59292301781,3.61933145896,2.21525005857,-0.156633206431,
1086,2007,inform visual. data. everyday life.,1455,7.49878510084,3.38036289252,-8.59292301781,3.61933145896,2.21525005857,-0.156633206431,
1086,2007,inform visual. data. everyday life.,1625,7.49878510084,3.38036289252,-8.59292301781,3.61933145896,2.21525005857,-0.156633206431,
1086,2007,inform visual. data. everyday life.,1493,7.49878510084,3.38036289252,-8.59292301781,3.61933145896,2.21525005857,-0.156633206431,
1086,2007,inform visual. data. everyday life.,2702,7.49878510084,3.38036289252,-8.59292301781,3.61933145896,2.21525005857,-0.156633206431,
1087,2007,tree. dag represent.,1336,-4.83639289811,-13.766487238,-7.05734818279,3.3209750168,5.20128067609,-15.1553635495,
1087,2007,tree. dag represent.,1753,-4.83639289811,-13.766487238,-7.05734818279,3.3209750168,5.20128067609,-15.1553635495,
1087,2007,tree. dag represent.,1740,-4.83639289811,-13.766487238,-7.05734818279,3.3209750168,5.20128067609,-15.1553635495,
1087,2007,tree. dag represent.,1941,-4.83639289811,-13.766487238,-7.05734818279,3.3209750168,5.20128067609,-15.1553635495,
1087,2007,tree. dag represent.,2685,-4.83639289811,-13.766487238,-7.05734818279,3.3209750168,5.20128067609,-15.1553635495,
1087,2007,tree. dag represent.,1502,-4.83639289811,-13.766487238,-7.05734818279,3.3209750168,5.20128067609,-15.1553635495,
1087,2007,tree. dag represent.,1341,-4.83639289811,-13.766487238,-7.05734818279,3.3209750168,5.20128067609,-15.1553635495,
1089,2007,hotmap. geograph attent.,1333,-11.6939747386,-17.7410914101,-5.61858677274,0.728856416044,3.16223914912,-15.3056752148,
1089,2007,hotmap. geograph attent.,1227,-11.6939747386,-17.7410914101,-5.61858677274,0.728856416044,3.16223914912,-15.3056752148,
1090,2007,tree comparison. co-loc collabor inform visual.,1941,-2.29536883,-20.5451138558,-14.1876100324,-0.123337590303,9.22719074683,6.16600956495,
1090,2007,tree comparison. co-loc collabor inform visual.,1228,-2.29536883,-20.5451138558,-14.1876100324,-0.123337590303,9.22719074683,6.16600956495,
1091,2007,visual explor. larg spatio-tempor dataset. geovisu mashup.,2410,1.19030145458,6.94848770415,-10.1568153599,0.359513496751,2.89297467621,-15.6459811247,
1091,2007,visual explor. larg spatio-tempor dataset. geovisu mashup.,1457,1.19030145458,6.94848770415,-10.1568153599,0.359513496751,2.89297467621,-15.6459811247,
1092,2007,multi-resolut visual. urban relationship.,1457,-5.89399555003,5.41965792821,-8.3149498447,2.15484636017,8.76925632271,6.25440238918,
1092,2007,multi-resolut visual. urban relationship.,2726,-5.89399555003,5.41965792821,-8.3149498447,2.15484636017,8.76925632271,6.25440238918,
1092,2007,multi-resolut visual. urban relationship.,1349,-5.89399555003,5.41965792821,-8.3149498447,2.15484636017,8.76925632271,6.25440238918,
1093,2007,site. visual. internet scale.,1333,-6.09257586263,-14.6400200961,-13.8636506147,-0.177642717716,0.371068301533,9.33709174099,
1093,2007,site. visual. internet scale.,2653,-6.09257586263,-14.6400200961,-13.8636506147,-0.177642717716,0.371068301533,9.33709174099,
1093,2007,site. visual. internet scale.,1631,-6.09257586263,-14.6400200961,-13.8636506147,-0.177642717716,0.371068301533,9.33709174099,
1094,2007,graph layout. gpu.,1498,-0.324008812554,-10.7291603415,-6.66880209511,3.18036152113,0.307536722908,-9.31722994065,
1095,2007,nodetrix. hybrid visual. social network.,1221,11.4962348727,-8.01818580865,-9.2294610786,6.15350486454,3.50744947207,2.1672284294,
1095,2007,nodetrix. hybrid visual. social network.,1251,11.4962348727,-8.01818580865,-9.2294610786,6.15350486454,3.50744947207,2.1672284294,
