target,year,title,source,t_x,t_y,ab_x,ab_y,k_x,k_y
394,2012,user studi. curv edg. graph visual.,567,-0.171379376079,-9.5832708627,-6.68310280167,4.16787940086,0.569588621056,8.99656041407,
394,2012,user studi. curv edg. graph visual.,1739,-0.171379376079,-9.5832708627,-6.68310280167,4.16787940086,0.569588621056,8.99656041407,
394,2012,user studi. curv edg. graph visual.,1219,-0.171379376079,-9.5832708627,-6.68310280167,4.16787940086,0.569588621056,8.99656041407,
394,2012,user studi. curv edg. graph visual.,1343,-0.171379376079,-9.5832708627,-6.68310280167,4.16787940086,0.569588621056,8.99656041407,
394,2012,user studi. curv edg. graph visual.,1335,-0.171379376079,-9.5832708627,-6.68310280167,4.16787940086,0.569588621056,8.99656041407,
394,2012,user studi. curv edg. graph visual.,1634,-0.171379376079,-9.5832708627,-6.68310280167,4.16787940086,0.569588621056,8.99656041407,
394,2012,user studi. curv edg. graph visual.,1224,-0.171379376079,-9.5832708627,-6.68310280167,4.16787940086,0.569588621056,8.99656041407,
395,2012,adapt composit map project.,549,-1.89531021586,0.963640315479,-4.43504862939,0.643221280144,-2.0651565894,1.11592734108,
395,2012,adapt composit map project.,705,-1.89531021586,0.963640315479,-4.43504862939,0.643221280144,-2.0651565894,1.11592734108,
395,2012,adapt composit map project.,1942,-1.89531021586,0.963640315479,-4.43504862939,0.643221280144,-2.0651565894,1.11592734108,
396,2012,algorithm. focu.,549,-14.5554096441,-5.25994880558,-2.65159870695,7.39571435545,1.40278899866,-0.975239014574,
396,2012,algorithm. focu.,700,-14.5554096441,-5.25994880558,-2.65159870695,7.39571435545,1.40278899866,-0.975239014574,
396,2012,algorithm. focu.,543,-14.5554096441,-5.25994880558,-2.65159870695,7.39571435545,1.40278899866,-0.975239014574,
396,2012,algorithm. focu.,1944,-14.5554096441,-5.25994880558,-2.65159870695,7.39571435545,1.40278899866,-0.975239014574,
397,2012,empir model. slope ratio comparison.,1223,2.74758837012,-0.311495141434,-3.89213457017,5.60226610084,6.26474262753,2.03765490265,
397,2012,empir model. slope ratio comparison.,535,2.74758837012,-0.311495141434,-3.89213457017,5.60226610084,6.26474262753,2.03765490265,
398,2012,empir studi. use visual embellish. visual.,766,8.41090150254,-6.07515577655,-11.1612376104,1.34275947495,2.28163007714,-0.355303030362,
398,2012,empir studi. use visual embellish. visual.,2338,8.41090150254,-6.07515577655,-11.1612376104,1.34275947495,2.28163007714,-0.355303030362,
398,2012,empir studi. use visual embellish. visual.,980,8.41090150254,-6.07515577655,-11.1612376104,1.34275947495,2.28163007714,-0.355303030362,
398,2012,empir studi. use visual embellish. visual.,538,8.41090150254,-6.07515577655,-11.1612376104,1.34275947495,2.28163007714,-0.355303030362,
