target,year,title,source,t_x,t_y,ab_x,ab_y,k_x,k_y
293,2013,deeper understand. sequenc. narr visual.,1432,-10.0223376283,-15.0851813003,-7.51900719182,4.59348295302,0.0124025307714,4.79567971699,
293,2013,deeper understand. sequenc. narr visual.,1093,-10.0223376283,-15.0851813003,-7.51900719182,4.59348295302,0.0124025307714,4.79567971699,
293,2013,deeper understand. sequenc. narr visual.,1099,-10.0223376283,-15.0851813003,-7.51900719182,4.59348295302,0.0124025307714,4.79567971699,
293,2013,deeper understand. sequenc. narr visual.,699,-10.0223376283,-15.0851813003,-7.51900719182,4.59348295302,0.0124025307714,4.79567971699,
293,2013,deeper understand. sequenc. narr visual.,968,-10.0223376283,-15.0851813003,-7.51900719182,4.59348295302,0.0124025307714,4.79567971699,
293,2013,deeper understand. sequenc. narr visual.,575,-10.0223376283,-15.0851813003,-7.51900719182,4.59348295302,0.0124025307714,4.79567971699,
293,2013,deeper understand. sequenc. narr visual.,1186,-10.0223376283,-15.0851813003,-7.51900719182,4.59348295302,0.0124025307714,4.79567971699,
293,2013,deeper understand. sequenc. narr visual.,1084,-10.0223376283,-15.0851813003,-7.51900719182,4.59348295302,0.0124025307714,4.79567971699,
293,2013,deeper understand. sequenc. narr visual.,1950,-10.0223376283,-15.0851813003,-7.51900719182,4.59348295302,0.0124025307714,4.79567971699,
294,2013,design space. visual task.,2314,-6.00486659532,-19.4885122648,-11.582552152,2.02595759781,3.70521003253,-12.7674419313,
294,2013,design space. visual task.,1343,-6.00486659532,-19.4885122648,-11.582552152,2.02595759781,3.70521003253,-12.7674419313,
294,2013,design space. visual task.,1101,-6.00486659532,-19.4885122648,-11.582552152,2.02595759781,3.70521003253,-12.7674419313,
294,2013,design space. visual task.,2700,-6.00486659532,-19.4885122648,-11.582552152,2.02595759781,3.70521003253,-12.7674419313,
294,2013,design space. visual task.,401,-6.00486659532,-19.4885122648,-11.582552152,2.02595759781,3.70521003253,-12.7674419313,
