target,year,title,source,t_x,t_y,ab_x,ab_y,k_x,k_y
811,2009,search. show context. expand. demand. larg graph explor. degree-of-interest.,1214,0.658945235879,6.03144149982,-6.56503286911,3.96785318406,4.73639857571,0.0413529108477,
811,2009,search. show context. expand. demand. larg graph explor. degree-of-interest.,1498,0.658945235879,6.03144149982,-6.56503286911,3.96785318406,4.73639857571,0.0413529108477,
811,2009,search. show context. expand. demand. larg graph explor. degree-of-interest.,1480,0.658945235879,6.03144149982,-6.56503286911,3.96785318406,4.73639857571,0.0413529108477,
811,2009,search. show context. expand. demand. larg graph explor. degree-of-interest.,1224,0.658945235879,6.03144149982,-6.56503286911,3.96785318406,4.73639857571,0.0413529108477,
811,2009,search. show context. expand. demand. larg graph explor. degree-of-interest.,1219,0.658945235879,6.03144149982,-6.56503286911,3.96785318406,4.73639857571,0.0413529108477,
812,2009,comparison. user-gener. automat graph layout.,975,0.626973553245,-10.4997075387,-5.27699234858,6.86731497042,2.7458030766,-11.6232331826,
813,2009,multi-thread architectur. support interact visual explor.,2052,0.241344374601,11.3193732638,-10.4065279546,0.820475928816,-2.06015931847,1.10977825949,
813,2009,multi-thread architectur. support interact visual explor.,1217,0.241344374601,11.3193732638,-10.4065279546,0.820475928816,-2.06015931847,1.10977825949,
813,2009,multi-thread architectur. support interact visual explor.,2218,0.241344374601,11.3193732638,-10.4065279546,0.820475928816,-2.06015931847,1.10977825949,
813,2009,multi-thread architectur. support interact visual explor.,1309,0.241344374601,11.3193732638,-10.4065279546,0.820475928816,-2.06015931847,1.10977825949,
813,2009,multi-thread architectur. support interact visual explor.,1457,0.241344374601,11.3193732638,-10.4065279546,0.820475928816,-2.06015931847,1.10977825949,
813,2009,multi-thread architectur. support interact visual explor.,1747,0.241344374601,11.3193732638,-10.4065279546,0.820475928816,-2.06015931847,1.10977825949,
813,2009,multi-thread architectur. support interact visual explor.,1085,0.241344374601,11.3193732638,-10.4065279546,0.820475928816,-2.06015931847,1.10977825949,
813,2009,multi-thread architectur. support interact visual explor.,1226,0.241344374601,11.3193732638,-10.4065279546,0.820475928816,-2.06015931847,1.10977825949,
813,2009,multi-thread architectur. support interact visual explor.,1308,0.241344374601,11.3193732638,-10.4065279546,0.820475928816,-2.06015931847,1.10977825949,
813,2009,multi-thread architectur. support interact visual explor.,1496,0.241344374601,11.3193732638,-10.4065279546,0.820475928816,-2.06015931847,1.10977825949,
813,2009,multi-thread architectur. support interact visual explor.,1937,0.241344374601,11.3193732638,-10.4065279546,0.820475928816,-2.06015931847,1.10977825949,
813,2009,multi-thread architectur. support interact visual explor.,1012,0.241344374601,11.3193732638,-10.4065279546,0.820475928816,-2.06015931847,1.10977825949,
814,2009,nest model. visual design. valid.,1131,-4.76548584493,-16.7030739469,-7.1327813905,1.63300775351,2.2119984681,-0.14440976331,
814,2009,nest model. visual design. valid.,1343,-4.76548584493,-16.7030739469,-7.1327813905,1.63300775351,2.2119984681,-0.14440976331,
814,2009,nest model. visual design. valid.,961,-4.76548584493,-16.7030739469,-7.1327813905,1.63300775351,2.2119984681,-0.14440976331,
814,2009,nest model. visual design. valid.,1221,-4.76548584493,-16.7030739469,-7.1327813905,1.63300775351,2.2119984681,-0.14440976331,
814,2009,nest model. visual design. valid.,2165,-4.76548584493,-16.7030739469,-7.1327813905,1.63300775351,2.2119984681,-0.14440976331,
814,2009,nest model. visual design. valid.,1101,-4.76548584493,-16.7030739469,-7.1327813905,1.63300775351,2.2119984681,-0.14440976331,
814,2009,nest model. visual design. valid.,959,-4.76548584493,-16.7030739469,-7.1327813905,1.63300775351,2.2119984681,-0.14440976331,
