target,year,title,source,t_x,t_y,ab_x,ab_y,k_x,k_y
160,2014,way. ass visual literaci.,532,-11.8040672149,-11.9631459794,-7.37680453117,1.76701122903,5.20128067609,-15.1553635495,
161,2014,activ. impact. physic visual. run activ.,1086,-9.18166142013,-14.8281400052,-9.76042446614,0.295077330964,5.20128067609,-15.1553635495,
161,2014,activ. impact. physic visual. run activ.,1625,-9.18166142013,-14.8281400052,-9.76042446614,0.295077330964,5.20128067609,-15.1553635495,
161,2014,activ. impact. physic visual. run activ.,298,-9.18166142013,-14.8281400052,-9.76042446614,0.295077330964,5.20128067609,-15.1553635495,
162,2014,algebra process. visual design.,312,-5.55198302236,-17.3371759221,-8.92024613494,-1.36116959658,7.48605016289,-15.1761256618,
162,2014,algebra process. visual design.,2035,-5.55198302236,-17.3371759221,-8.92024613494,-1.36116959658,7.48605016289,-15.1761256618,
162,2014,algebra process. visual design.,766,-5.55198302236,-17.3371759221,-8.92024613494,-1.36116959658,7.48605016289,-15.1761256618,
162,2014,algebra process. visual design.,798,-5.55198302236,-17.3371759221,-8.92024613494,-1.36116959658,7.48605016289,-15.1761256618,
162,2014,algebra process. visual design.,2338,-5.55198302236,-17.3371759221,-8.92024613494,-1.36116959658,7.48605016289,-15.1761256618,
162,2014,algebra process. visual design.,296,-5.55198302236,-17.3371759221,-8.92024613494,-1.36116959658,7.48605016289,-15.1761256618,
162,2014,algebra process. visual design.,914,-5.55198302236,-17.3371759221,-8.92024613494,-1.36116959658,7.48605016289,-15.1761256618,
162,2014,algebra process. visual design.,814,-5.55198302236,-17.3371759221,-8.92024613494,-1.36116959658,7.48605016289,-15.1761256618,
162,2014,algebra process. visual design.,1099,-5.55198302236,-17.3371759221,-8.92024613494,-1.36116959658,7.48605016289,-15.1761256618,
162,2014,algebra process. visual design.,293,-5.55198302236,-17.3371759221,-8.92024613494,-1.36116959658,7.48605016289,-15.1761256618,
162,2014,algebra process. visual design.,1621,-5.55198302236,-17.3371759221,-8.92024613494,-1.36116959658,7.48605016289,-15.1761256618,
162,2014,algebra process. visual design.,1493,-5.55198302236,-17.3371759221,-8.92024613494,-1.36116959658,7.48605016289,-15.1761256618,
162,2014,algebra process. visual design.,2365,-5.55198302236,-17.3371759221,-8.92024613494,-1.36116959658,7.48605016289,-15.1761256618,
162,2014,algebra process. visual design.,333,-5.55198302236,-17.3371759221,-8.92024613494,-1.36116959658,7.48605016289,-15.1761256618,
162,2014,algebra process. visual design.,962,-5.55198302236,-17.3371759221,-8.92024613494,-1.36116959658,7.48605016289,-15.1761256618,
162,2014,algebra process. visual design.,413,-5.55198302236,-17.3371759221,-8.92024613494,-1.36116959658,7.48605016289,-15.1761256618,
162,2014,algebra process. visual design.,690,-5.55198302236,-17.3371759221,-8.92024613494,-1.36116959658,7.48605016289,-15.1761256618,
163,2014,dynam visual summari. multivari geograph data.,312,11.211798863,5.38410308097,-9.56754556302,1.51278239585,9.32676975177,-2.01411099264,
163,2014,dynam visual summari. multivari geograph data.,540,11.211798863,5.38410308097,-9.56754556302,1.51278239585,9.32676975177,-2.01411099264,
163,2014,dynam visual summari. multivari geograph data.,392,11.211798863,5.38410308097,-9.56754556302,1.51278239585,9.32676975177,-2.01411099264,
163,2014,dynam visual summari. multivari geograph data.,554,11.211798863,5.38410308097,-9.56754556302,1.51278239585,9.32676975177,-2.01411099264,
163,2014,dynam visual summari. multivari geograph data.,1088,11.211798863,5.38410308097,-9.56754556302,1.51278239585,9.32676975177,-2.01411099264,
163,2014,dynam visual summari. multivari geograph data.,972,11.211798863,5.38410308097,-9.56754556302,1.51278239585,9.32676975177,-2.01411099264,
163,2014,dynam visual summari. multivari geograph data.,1457,11.211798863,5.38410308097,-9.56754556302,1.51278239585,9.32676975177,-2.01411099264,
163,2014,dynam visual summari. multivari geograph data.,425,11.211798863,5.38410308097,-9.56754556302,1.51278239585,9.32676975177,-2.01411099264,
163,2014,dynam visual summari. multivari geograph data.,1092,11.211798863,5.38410308097,-9.56754556302,1.51278239585,9.32676975177,-2.01411099264,
163,2014,dynam visual summari. multivari geograph data.,1029,11.211798863,5.38410308097,-9.56754556302,1.51278239585,9.32676975177,-2.01411099264,
163,2014,dynam visual summari. multivari geograph data.,963,11.211798863,5.38410308097,-9.56754556302,1.51278239585,9.32676975177,-2.01411099264,
163,2014,dynam visual summari. multivari geograph data.,295,11.211798863,5.38410308097,-9.56754556302,1.51278239585,9.32676975177,-2.01411099264,
164,2014,axi calibr. improv data attribut estim. star coordin plot.,711,12.367436883,7.44888763406,-6.76553451437,-0.312092820537,0.129659885562,4.37886499748,
164,2014,axi calibr. improv data attribut estim. star coordin plot.,314,12.367436883,7.44888763406,-6.76553451437,-0.312092820537,0.129659885562,4.37886499748,
164,2014,axi calibr. improv data attribut estim. star coordin plot.,2726,12.367436883,7.44888763406,-6.76553451437,-0.312092820537,0.129659885562,4.37886499748,
164,2014,axi calibr. improv data attribut estim. star coordin plot.,2253,12.367436883,7.44888763406,-6.76553451437,-0.312092820537,0.129659885562,4.37886499748,
165,2014,commun hairbal. parallel execut trace. logic time.,435,1.38189643435,1.98366777304,-13.3816764594,1.32513692629,9.26184929754,6.13303008414,
165,2014,commun hairbal. parallel execut trace. logic time.,845,1.38189643435,1.98366777304,-13.3816764594,1.32513692629,9.26184929754,6.13303008414,
